
SetupTitle, Break of oxide
PrimitiveTest, I/V Sweep
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.Analysis.Name, absI
TestParameter, Function.Analysis.Unit, A
TestParameter, Function.Analysis.Definition, abs(I1)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, V1
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 3
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, I1, absI
TestParameter, Output.Graph.YAxis.Scale, Linear, Log
TestParameter, Output.Graph.YAxis.Bottom, 0.001, 0
TestParameter, Output.Graph.YAxis.Top, 0.01, 1
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/10/2021 09:21:55
MetaData, TestRecord.TestTarget, HZO5nmTiN_1_25um_D1
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, c3e5cf1e-4bfd-4eb9-a5bb-54000140b847
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 6.1000000000000014
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, I1, absI
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 5.9E-08, 1E-15
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.11, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.24590163934426224
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.049999490454272155
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.24590163934426224
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.049999490454272155
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.24590163934426224
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.049999490454272155
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.24590163934426224
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.049999490454272155
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.24590163934426224
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.049999490454272155
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:HR/AS, Name=V1, Direction=Single, Linear/Log=LINEAR, Start=0 V, Stop=10 V, Step=50 mV, No. of Steps=201, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR/AS, Name=V2, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Break of oxide
Dimension1, 201, 201, 201
Dimension2, 1, 1, 1
DataName, V1, I1, absI
DataValue, 0, 5.9279899999999993E-08, 5.9279899999999993E-08
DataValue, 0.05, 5.9093E-06, 5.9093E-06
DataValue, 0.1, 1.1233400000000002E-05, 1.1233400000000002E-05
DataValue, 0.15, 1.6224E-05, 1.6224E-05
DataValue, 0.2, 2.0982E-05, 2.0982E-05
DataValue, 0.25, 2.6150000000000002E-05, 2.6150000000000002E-05
DataValue, 0.3, 3.075E-05, 3.075E-05
DataValue, 0.35000000000000003, 3.5376E-05, 3.5376E-05
DataValue, 0.4, 4.0056000000000004E-05, 4.0056000000000004E-05
DataValue, 0.45, 4.4916E-05, 4.4916E-05
DataValue, 0.5, 4.927E-05, 4.927E-05
DataValue, 0.55, 5.3702E-05, 5.3702E-05
DataValue, 0.6, 5.8652E-05, 5.8652E-05
DataValue, 0.65, 6.3678E-05, 6.3678E-05
DataValue, 0.70000000000000007, 6.8706E-05, 6.8706E-05
DataValue, 0.75, 7.4276E-05, 7.4276E-05
DataValue, 0.8, 7.9518E-05, 7.9518E-05
DataValue, 0.85, 8.5638000000000009E-05, 8.5638000000000009E-05
DataValue, 0.9, 9.2912000000000008E-05, 9.2912000000000008E-05
DataValue, 0.95000000000000007, 0.000100408, 0.000100408
DataValue, 1, 0.000109562, 0.000109562
DataValue, 1.05, 0.00012334, 0.00012334
DataValue, 1.1, 0.00013326, 0.00013326
DataValue, 1.1500000000000001, 0.00014348, 0.00014348
DataValue, 1.2, 0.0001577, 0.0001577
DataValue, 1.25, 0.00017354000000000002, 0.00017354000000000002
DataValue, 1.3, 0.00018952000000000002, 0.00018952000000000002
DataValue, 1.35, 0.00020738, 0.00020738
DataValue, 1.4000000000000001, 0.00022646000000000002, 0.00022646000000000002
DataValue, 1.45, 0.00025352, 0.00025352
DataValue, 1.5, 0.00027958000000000003, 0.00027958000000000003
DataValue, 1.55, 0.00030772000000000004, 0.00030772000000000004
DataValue, 1.6, 0.00033512, 0.00033512
DataValue, 1.6500000000000001, 0.00037002000000000004, 0.00037002000000000004
DataValue, 1.7, 0.00040196000000000003, 0.00040196000000000003
DataValue, 1.75, 0.00044526, 0.00044526
DataValue, 1.8, 0.0004966, 0.0004966
DataValue, 1.85, 0.00055018, 0.00055018
DataValue, 1.9000000000000001, 0.00060580000000000009, 0.00060580000000000009
DataValue, 1.95, 0.00067066, 0.00067066
DataValue, 2, 0.00076524, 0.00076524
DataValue, 2.05, 0.00085758, 0.00085758
DataValue, 2.1, 0.0009399, 0.0009399
DataValue, 2.15, 0.00102476, 0.00102476
DataValue, 2.2, 0.0011139000000000001, 0.0011139000000000001
DataValue, 2.25, 0.0012684, 0.0012684
DataValue, 2.3000000000000003, 0.0013738, 0.0013738
DataValue, 2.35, 0.0014408000000000001, 0.0014408000000000001
DataValue, 2.4, 0.0015406, 0.0015406
DataValue, 2.45, 0.0016244, 0.0016244
DataValue, 2.5, 0.0016566, 0.0016566
DataValue, 2.5500000000000003, 0.001794, 0.001794
DataValue, 2.6, 0.0019088, 0.0019088
DataValue, 2.65, 0.001953, 0.001953
DataValue, 2.7, 0.0019872, 0.0019872
DataValue, 2.75, 0.0020058, 0.0020058
DataValue, 2.8000000000000003, 0.0020652, 0.0020652
DataValue, 2.85, 0.002125, 0.002125
DataValue, 2.9, 0.0020176, 0.0020176
DataValue, 2.95, 0.04639, 0.04639
DataValue, 3, 0.04744, 0.04744
DataValue, 3.0500000000000003, 0.056886000000000006, 0.056886000000000006
DataValue, 3.1, 0.082528, 0.082528
DataValue, 3.15, 0.093174, 0.093174
DataValue, 3.2, 0.100024, 0.100024
DataValue, 3.25, 0.100026, 0.100026
DataValue, 3.3000000000000003, 0.099994000000000013, 0.099994000000000013
DataValue, 3.35, 0.099984, 0.099984
DataValue, 3.4, 0.099994000000000013, 0.099994000000000013
DataValue, 3.45, 0.099978000000000011, 0.099978000000000011
DataValue, 3.5, 0.10000600000000001, 0.10000600000000001
DataValue, 3.5500000000000003, 0.1, 0.1
DataValue, 3.6, 0.10000800000000001, 0.10000800000000001
DataValue, 3.65, 0.10000400000000001, 0.10000400000000001
DataValue, 3.7, 0.099998, 0.099998
DataValue, 3.75, 0.10000400000000001, 0.10000400000000001
DataValue, 3.8000000000000003, 0.10000800000000001, 0.10000800000000001
DataValue, 3.85, 0.10001000000000002, 0.10001000000000002
DataValue, 3.9, 0.099964000000000011, 0.099964000000000011
DataValue, 3.95, 0.10002000000000001, 0.10002000000000001
DataValue, 4, 0.100014, 0.100014
DataValue, 4.05, 0.10000200000000001, 0.10000200000000001
DataValue, 4.1, 0.10000200000000001, 0.10000200000000001
DataValue, 4.15, 0.099984, 0.099984
DataValue, 4.2, 0.10001600000000001, 0.10001600000000001
DataValue, 4.25, 0.099998, 0.099998
DataValue, 4.3, 0.10000200000000001, 0.10000200000000001
DataValue, 4.3500000000000005, 0.10002000000000001, 0.10002000000000001
DataValue, 4.4, 0.099982000000000015, 0.099982000000000015
DataValue, 4.45, 0.099994000000000013, 0.099994000000000013
DataValue, 4.5, 0.100026, 0.100026
DataValue, 4.55, 0.10001000000000002, 0.10001000000000002
DataValue, 4.6000000000000005, 0.099988000000000007, 0.099988000000000007
DataValue, 4.65, 0.099984, 0.099984
DataValue, 4.7, 0.100026, 0.100026
DataValue, 4.75, 0.099994000000000013, 0.099994000000000013
DataValue, 4.8, 0.099994000000000013, 0.099994000000000013
DataValue, 4.8500000000000005, 0.099994000000000013, 0.099994000000000013
DataValue, 4.9, 0.10000200000000001, 0.10000200000000001
DataValue, 4.95, 0.10000800000000001, 0.10000800000000001
DataValue, 5, 0.099982000000000015, 0.099982000000000015
DataValue, 5.05, 0.099982000000000015, 0.099982000000000015
DataValue, 5.1000000000000005, 0.10001600000000001, 0.10001600000000001
DataValue, 5.15, 0.100012, 0.100012
DataValue, 5.2, 0.10002200000000001, 0.10002200000000001
DataValue, 5.25, 0.099986, 0.099986
DataValue, 5.3, 0.10001000000000002, 0.10001000000000002
DataValue, 5.3500000000000005, 0.099998, 0.099998
DataValue, 5.4, 0.100028, 0.100028
DataValue, 5.45, 0.099994000000000013, 0.099994000000000013
DataValue, 5.5, 0.099940000000000015, 0.099940000000000015
DataValue, 5.55, 0.10000200000000001, 0.10000200000000001
DataValue, 5.6000000000000005, 0.10001000000000002, 0.10001000000000002
DataValue, 5.65, 0.100054, 0.100054
DataValue, 5.7, 0.099994000000000013, 0.099994000000000013
DataValue, 5.75, 0.099986, 0.099986
DataValue, 5.8, 0.10002000000000001, 0.10002000000000001
DataValue, 5.8500000000000005, 0.100014, 0.100014
DataValue, 5.9, 0.10002200000000001, 0.10002200000000001
DataValue, 5.95, 0.099988000000000007, 0.099988000000000007
DataValue, 6, 0.099980000000000013, 0.099980000000000013
DataValue, 6.05, 0.10004, 0.10004
DataValue, 6.1000000000000005, 0.100014, 0.100014
DataValue, 6.15, 0.100026, 0.100026
DataValue, 6.2, 0.099990000000000009, 0.099990000000000009
DataValue, 6.25, 0.10000800000000001, 0.10000800000000001
DataValue, 6.3, 0.099984, 0.099984
DataValue, 6.3500000000000005, 0.10002200000000001, 0.10002200000000001
DataValue, 6.4, 0.099984, 0.099984
DataValue, 6.45, 0.100056, 0.100056
DataValue, 6.5, 0.099984, 0.099984
DataValue, 6.55, 0.099990000000000009, 0.099990000000000009
DataValue, 6.6000000000000005, 0.099968000000000015, 0.099968000000000015
DataValue, 6.65, 0.100028, 0.100028
DataValue, 6.7, 0.099986, 0.099986
DataValue, 6.75, 0.100014, 0.100014
DataValue, 6.8, 0.10000200000000001, 0.10000200000000001
DataValue, 6.8500000000000005, 0.10000400000000001, 0.10000400000000001
DataValue, 6.9, 0.10000600000000001, 0.10000600000000001
DataValue, 6.95, 0.10001000000000002, 0.10001000000000002
DataValue, 7, 0.10000200000000001, 0.10000200000000001
DataValue, 7.05, 0.10000400000000001, 0.10000400000000001
DataValue, 7.1000000000000005, 0.099998, 0.099998
DataValue, 7.15, 0.10002200000000001, 0.10002200000000001
DataValue, 7.2, 0.10000200000000001, 0.10000200000000001
DataValue, 7.25, 0.10000800000000001, 0.10000800000000001
DataValue, 7.3, 0.10000400000000001, 0.10000400000000001
DataValue, 7.3500000000000005, 0.10001000000000002, 0.10001000000000002
DataValue, 7.4, 0.100014, 0.100014
DataValue, 7.45, 0.099994000000000013, 0.099994000000000013
DataValue, 7.5, 0.099990000000000009, 0.099990000000000009
DataValue, 7.55, 0.10000600000000001, 0.10000600000000001
DataValue, 7.6000000000000005, 0.099992000000000011, 0.099992000000000011
DataValue, 7.65, 0.099988000000000007, 0.099988000000000007
DataValue, 7.7, 0.099996000000000015, 0.099996000000000015
DataValue, 7.75, 0.100028, 0.100028
DataValue, 7.8, 0.10005000000000001, 0.10005000000000001
DataValue, 7.8500000000000005, 0.10000800000000001, 0.10000800000000001
DataValue, 7.9, 0.099988000000000007, 0.099988000000000007
DataValue, 7.95, 0.099960000000000007, 0.099960000000000007
DataValue, 8, 0.100014, 0.100014
DataValue, 8.05, 0.10000400000000001, 0.10000400000000001
DataValue, 8.1, 0.10000200000000001, 0.10000200000000001
DataValue, 8.15, 0.1, 0.1
DataValue, 8.2, 0.100068, 0.100068
DataValue, 8.25, 0.10004800000000001, 0.10004800000000001
DataValue, 8.3, 0.10000800000000001, 0.10000800000000001
DataValue, 8.35, 0.10000400000000001, 0.10000400000000001
DataValue, 8.4, 0.10000400000000001, 0.10000400000000001
